t_home	t_away	t_win	t_loss	gameUID	date	season	home_score	away_score
NOH	MIN	NOH	MIN	52f30f231b34326811679229	1/11/2013	2012-2013	104	92
NYK	CHI	CHI	NYK	52f30f251b3432681167922a	1/11/2013	2012-2013	101	108
TOR	CHA	TOR	CHA	52f30f261b3432681167922b	1/11/2013	2012-2013	99	78
CHI	PHO	PHO	CHI	52f30f271b3432681167922c	1/12/2013	2012-2013	81	97
DAL	MEM	DAL	MEM	52f30f281b3432681167922d	1/12/2013	2012-2013	104	83
DET	UTA	UTA	DET	52f30f291b3432681167922e	1/12/2013	2012-2013	87	90
IND	CHA	IND	CHA	52f30f291b3432681167922f	1/12/2013	2012-2013	96	88
LAC	ORL	ORL	LAC	52f30f2a1b34326811679230	1/12/2013	2012-2013	101	104
PHI	HOU	PHI	HOU	52f30f2b1b34326811679231	1/12/2013	2012-2013	107	100
SAC	MIA	MIA	SAC	52f30f2c1b34326811679232	1/12/2013	2012-2013	99	128
WAS	ATL	WAS	ATL	52f30f2d1b34326811679233	1/12/2013	2012-2013	93	83
BOS	CHI	BOS	CHI	52f3100f1b34326811679317	2/13/2013	2012-2013	71	69
BRK	DEN	BRK	DEN	52f310101b34326811679318	2/13/2013	2012-2013	119	108
CLE	SAS	SAS	CLE	52f310111b34326811679319	2/13/2013	2012-2013	95	96
DAL	SAC	DAL	SAC	52f310121b3432681167931a	2/13/2013	2012-2013	123	100
DET	WAS	DET	WAS	52f310131b3432681167931b	2/13/2013	2012-2013	96	85
IND	CHA	IND	CHA	52f310141b3432681167931c	2/13/2013	2012-2013	101	77
WAS	TOR	TOR	WAS	52f310281b3432681167932d	2/19/2013	2012-2013	88	96
ATL	MIA	MIA	ATL	52f310291b3432681167932e	2/20/2013	2012-2013	90	103
CHA	DET	DET	CHA	52f3102a1b3432681167932f	2/20/2013	2012-2013	99	105
CLE	NOH	CLE	NOH	52f3102b1b34326811679330	2/20/2013	2012-2013	105	100
DAL	ORL	DAL	ORL	52f3102c1b34326811679331	2/20/2013	2012-2013	111	96
GSW	PHO	GSW	PHO	52f3102d1b34326811679332	2/20/2013	2012-2013	108	98
HOU	OKC	HOU	OKC	52f3102f1b34326811679333	2/20/2013	2012-2013	122	119
IND	NYK	IND	NYK	52f310301b34326811679334	2/20/2013	2012-2013	125	91
LAL	BOS	LAL	BOS	52f310311b34326811679335	2/20/2013	2012-2013	113	99
MIL	BRK	BRK	MIL	52f310321b34326811679336	2/20/2013	2012-2013	94	97
MIN	PHI	MIN	PHI	52f310331b34326811679337	2/20/2013	2012-2013	94	87
TOR	MEM	MEM	TOR	52f310351b34326811679338	2/20/2013	2012-2013	82	88
CHI	MIA	MIA	CHI	52f310361b34326811679339	2/21/2013	2012-2013	67	86
LAC	SAS	SAS	LAC	52f310361b3432681167933a	2/21/2013	2012-2013	90	116
ATL	SAC	ATL	SAC	52f310381b3432681167933b	2/22/2013	2012-2013	122	108
BRK	HOU	HOU	BRK	52f310391b3432681167933c	2/22/2013	2012-2013	96	106
CHA	CHI	CHI	CHA	52f3103a1b3432681167933d	2/22/2013	2012-2013	75	105
GSW	SAS	GSW	SAS	52f3103b1b3432681167933e	2/22/2013	2012-2013	107	101
IND	DET	IND	DET	52f3103d1b3432681167933f	2/22/2013	2012-2013	114	82
LAL	POR	LAL	POR	52f3103e1b34326811679340	2/22/2013	2012-2013	111	107
MEM	ORL	MEM	ORL	52f3103f1b34326811679341	2/22/2013	2012-2013	88	82
NOH	DAL	DAL	NOH	52f310401b34326811679342	2/22/2013	2012-2013	100	104
OKC	MIN	OKC	MIN	52f310411b34326811679343	2/22/2013	2012-2013	127	111
PHO	BOS	BOS	PHO	52f310421b34326811679344	2/22/2013	2012-2013	88	113
TOR	NYK	TOR	NYK	52f310431b34326811679345	2/22/2013	2012-2013	100	98
WAS	DEN	WAS	DEN	52f310451b34326811679346	2/22/2013	2012-2013	119	113
CHA	DEN	DEN	CHA	52f310461b34326811679347	2/23/2013	2012-2013	99	113
DET	IND	IND	DET	52f310471b34326811679348	2/23/2013	2012-2013	72	90
ORL	CLE	CLE	ORL	52f3104a1b3432681167934b	2/23/2013	2012-2013	94	118
PHI	MIA	MIA	PHI	52f3104b1b3432681167934c	2/23/2013	2012-2013	90	114
WAS	HOU	WAS	HOU	52f3104c1b3432681167934d	2/23/2013	2012-2013	105	103
TOR	WAS	WAS	TOR	52f310581b34326811679359	2/25/2013	2012-2013	84	90
UTA	BOS	BOS	UTA	52f310591b3432681167935a	2/25/2013	2012-2013	107	110
CHI	CLE	CLE	CHI	52f3105b1b3432681167935b	2/26/2013	2012-2013	98	101
DAL	MIL	MIL	DAL	52f3105c1b3432681167935c	2/26/2013	2012-2013	90	95
IND	GSW	IND	GSW	52f3105d1b3432681167935d	2/26/2013	2012-2013	108	97
LAC	CHA	LAC	CHA	52f3105e1b3432681167935e	2/26/2013	2012-2013	106	84
MIA	SAC	MIA	SAC	52f3105e1b3432681167935f	2/26/2013	2012-2013	141	129
NOH	BRK	BRK	NOH	52f3105f1b34326811679360	2/26/2013	2012-2013	97	101
PHI	ORL	ORL	PHI	52f310601b34326811679361	2/26/2013	2012-2013	84	98
PHO	MIN	PHO	MIN	52f310611b34326811679362	2/26/2013	2012-2013	84	83
CLE	TOR	CLE	TOR	52f310621b34326811679363	2/27/2013	2012-2013	103	92
HOU	MIL	MIL	HOU	52f310631b34326811679364	2/27/2013	2012-2013	107	110
MEM	DAL	MEM	DAL	52f310641b34326811679365	2/27/2013	2012-2013	90	84
NYK	GSW	NYK	GSW	52f310651b34326811679366	2/27/2013	2012-2013	109	105
OKC	NOH	OKC	NOH	52f310661b34326811679367	2/27/2013	2012-2013	119	74
ORL	SAC	SAC	ORL	52f310661b34326811679368	2/27/2013	2012-2013	101	125
POR	DEN	DEN	POR	52f310671b34326811679369	2/27/2013	2012-2013	109	111
SAS	PHO	PHO	SAS	52f310681b3432681167936a	2/27/2013	2012-2013	101	105
UTA	ATL	ATL	UTA	52f310691b3432681167936b	2/27/2013	2012-2013	91	102
WAS	DET	DET	WAS	52f3106a1b3432681167936c	2/27/2013	2012-2013	95	96
CHI	PHI	CHI	PHI	52f3106b1b3432681167936d	2/28/2013	2012-2013	93	82
IND	LAC	LAC	IND	52f3106c1b3432681167936e	2/28/2013	2012-2013	91	99
LAL	MIN	LAL	MIN	52f3106d1b3432681167936f	2/28/2013	2012-2013	116	94
BOS	GSW	BOS	GSW	52f3106e1b34326811679370	3/1/2013	2012-2013	94	86
BRK	DAL	DAL	BRK	52f310701b34326811679371	3/1/2013	2012-2013	90	98
CLE	LAC	LAC	CLE	52f310711b34326811679372	3/1/2013	2012-2013	89	105
DEN	OKC	DEN	OKC	52f310721b34326811679373	3/1/2013	2012-2013	105	103
MIA	MEM	MIA	MEM	52f310731b34326811679374	3/1/2013	2012-2013	98	91
NOH	DET	NOH	DET	52f310741b34326811679375	3/1/2013	2012-2013	100	95
ORL	HOU	HOU	ORL	52f310751b34326811679376	3/1/2013	2012-2013	110	118
PHO	ATL	PHO	ATL	52f310761b34326811679377	3/1/2013	2012-2013	92	87
SAS	SAC	SAS	SAC	52f310771b34326811679378	3/1/2013	2012-2013	130	102
TOR	IND	IND	TOR	52f310781b34326811679379	3/1/2013	2012-2013	81	93
WAS	NYK	NYK	WAS	52f3107a1b3432681167937b	3/1/2013	2012-2013	88	96
CHI	BRK	CHI	BRK	52f3107a1b3432681167937c	3/2/2013	2012-2013	96	85
MIL	TOR	MIL	TOR	52f3107b1b3432681167937d	3/2/2013	2012-2013	122	114
PHI	GSW	PHI	GSW	52f3107c1b3432681167937e	3/2/2013	2012-2013	104	97
POR	MIN	POR	MIN	52f3107d1b3432681167937f	3/2/2013	2012-2013	109	94
HOU	DAL	HOU	DAL	52f3107e1b34326811679380	3/3/2013	2012-2013	136	103
IND	CHI	IND	CHI	52f3107f1b34326811679381	3/3/2013	2012-2013	97	92
LAC	OKC	OKC	LAC	52f310801b34326811679382	3/3/2013	2012-2013	104	108
LAL	ATL	LAL	ATL	52f310811b34326811679383	3/3/2013	2012-2013	99	98
NYK	MIA	MIA	NYK	52f310811b34326811679384	3/3/2013	2012-2013	93	99
ORL	MEM	MEM	ORL	52f310821b34326811679385	3/3/2013	2012-2013	82	108
SAC	CHA	SAC	CHA	52f310831b34326811679386	3/3/2013	2012-2013	119	83
SAS	DET	SAS	DET	52f310841b34326811679387	3/3/2013	2012-2013	114	75
WAS	PHI	WAS	PHI	52f310851b34326811679388	3/3/2013	2012-2013	90	87
CLE	NYK	NYK	CLE	52f310861b34326811679389	3/4/2013	2012-2013	97	102
DEN	ATL	DEN	ATL	52f310871b3432681167938a	3/4/2013	2012-2013	104	88
GSW	TOR	GSW	TOR	52f310881b3432681167938b	3/4/2013	2012-2013	125	118
MIL	UTA	MIL	UTA	52f310891b3432681167938c	3/4/2013	2012-2013	109	108
MIN	MIA	MIA	MIN	52f3108a1b3432681167938d	3/4/2013	2012-2013	81	97
BOS	ATL	BOS	ATL	52f310a21b343268116793a3	3/8/2013	2012-2013	107	102
BRK	IND	BRK	IND	52f30f2e1b34326811679234	1/13/2013	2012-2013	97	86
DEN	GSW	DEN	GSW	52f30f2f1b34326811679235	1/13/2013	2012-2013	116	105
LAL	CLE	LAL	CLE	52f30f2f1b34326811679236	1/13/2013	2012-2013	113	93
NYK	NOH	NYK	NOH	52f30f301b34326811679237	1/13/2013	2012-2013	100	87
POR	OKC	OKC	POR	52f30f311b34326811679238	1/13/2013	2012-2013	83	87
SAS	MIN	SAS	MIN	52f30f321b34326811679239	1/13/2013	2012-2013	106	88
TOR	MIL	MIL	TOR	52f30f331b3432681167923a	1/13/2013	2012-2013	96	107
BOS	CHA	BOS	CHA	52f30f341b3432681167923b	1/14/2013	2012-2013	100	89
CHI	ATL	CHI	ATL	52f30f351b3432681167923c	1/14/2013	2012-2013	97	58
DAL	MIN	DAL	MIN	52f30f351b3432681167923d	1/14/2013	2012-2013	113	98
MEM	LAC	LAC	MEM	52f30f361b3432681167923e	1/14/2013	2012-2013	73	99
PHO	OKC	OKC	PHO	52f30f371b3432681167923f	1/14/2013	2012-2013	90	102
SAC	CLE	SAC	CLE	52f30f381b34326811679240	1/14/2013	2012-2013	124	118
UTA	MIA	UTA	MIA	52f30f391b34326811679241	1/14/2013	2012-2013	104	97
WAS	ORL	WAS	ORL	52f30f3a1b34326811679242	1/14/2013	2012-2013	120	91
BRK	TOR	BRK	TOR	52f30f3b1b34326811679243	1/15/2013	2012-2013	113	106
CHA	IND	IND	CHA	52f30f3c1b34326811679244	1/15/2013	2012-2013	76	103
DEN	POR	DEN	POR	52f30f3d1b34326811679245	1/15/2013	2012-2013	115	111
HOU	LAC	LAC	HOU	52f30f3d1b34326811679246	1/15/2013	2012-2013	109	117
LAL	MIL	LAL	MIL	52f30f3e1b34326811679247	1/15/2013	2012-2013	104	88
PHI	NOH	NOH	PHI	52f30f3f1b34326811679248	1/15/2013	2012-2013	99	111
ATL	BRK	ATL	BRK	52f30f401b34326811679249	1/16/2013	2012-2013	109	95
BOS	NOH	NOH	BOS	52f30f411b3432681167924a	1/16/2013	2012-2013	78	90
DAL	HOU	DAL	HOU	52f30f421b3432681167924b	1/16/2013	2012-2013	105	100
GSW	MIA	MIA	GSW	52f30f431b3432681167924c	1/16/2013	2012-2013	75	92
OKC	DEN	OKC	DEN	52f30f441b3432681167924d	1/16/2013	2012-2013	117	97
ORL	IND	ORL	IND	52f30f451b3432681167924e	1/16/2013	2012-2013	97	86
POR	CLE	CLE	POR	52f30f461b3432681167924f	1/16/2013	2012-2013	88	93
SAC	WAS	SAC	WAS	52f30f471b34326811679250	1/16/2013	2012-2013	95	94
SAS	MEM	SAS	MEM	52f30f481b34326811679251	1/16/2013	2012-2013	103	82
TOR	CHI	CHI	TOR	52f30f491b34326811679252	1/16/2013	2012-2013	105	107
LAL	MIA	MIA	LAL	52f30f4a1b34326811679254	1/17/2013	2012-2013	90	99
MIN	LAC	LAC	MIN	52f30f4b1b34326811679255	1/17/2013	2012-2013	77	90
PHO	MIL	MIL	PHO	52f30f4c1b34326811679256	1/17/2013	2012-2013	94	98
BOS	CHI	CHI	BOS	52f30f4d1b34326811679257	1/18/2013	2012-2013	99	100
BRK	ATL	BRK	ATL	52f30f4e1b34326811679258	1/18/2013	2012-2013	94	89
DAL	OKC	OKC	DAL	52f30f4f1b34326811679259	1/18/2013	2012-2013	114	117
DEN	WAS	WAS	DEN	52f30f501b3432681167925a	1/18/2013	2012-2013	108	112
IND	HOU	IND	HOU	52f30f511b3432681167925b	1/18/2013	2012-2013	105	95
MEM	SAC	MEM	SAC	52f30f521b3432681167925c	1/18/2013	2012-2013	85	69
ORL	CHA	CHA	ORL	52f30f521b3432681167925d	1/18/2013	2012-2013	100	106
PHI	TOR	PHI	TOR	52f30f531b3432681167925e	1/18/2013	2012-2013	108	101
SAS	GSW	SAS	GSW	52f30f551b3432681167925f	1/18/2013	2012-2013	95	88
ATL	SAS	SAS	ATL	52f30f551b34326811679260	1/19/2013	2012-2013	93	98
BRK	WAS	BRK	WAS	52f310a31b343268116793a4	3/8/2013	2012-2013	95	78
CHA	OKC	OKC	CHA	52f310a41b343268116793a5	3/8/2013	2012-2013	94	116
CHI	UTA	CHI	UTA	52f310a41b343268116793a6	3/8/2013	2012-2013	89	88
CLE	MEM	MEM	CLE	52f310a51b343268116793a7	3/8/2013	2012-2013	92	103
DET	DAL	DAL	DET	52f310a61b343268116793a8	3/8/2013	2012-2013	99	102
GSW	HOU	HOU	GSW	52f310a81b343268116793a9	3/8/2013	2012-2013	88	94
LAL	TOR	LAL	TOR	52f310a91b343268116793aa	3/8/2013	2012-2013	118	116
MIA	PHI	MIA	PHI	52f310aa1b343268116793ab	3/8/2013	2012-2013	102	93
ORL	IND	IND	ORL	52f310ab1b343268116793ac	3/8/2013	2012-2013	86	115
SAC	PHO	SAC	PHO	52f310ad1b343268116793ad	3/8/2013	2012-2013	121	112
SAS	POR	POR	SAS	52f310ae1b343268116793ae	3/8/2013	2012-2013	106	136
ATL	BRK	BRK	ATL	52f310af1b343268116793af	3/9/2013	2012-2013	80	93
DEN	MIN	DEN	MIN	52f310b01b343268116793b0	3/9/2013	2012-2013	111	88
GSW	MIL	MIL	GSW	52f310b11b343268116793b1	3/9/2013	2012-2013	93	103
MEM	NOH	MEM	NOH	52f310b21b343268116793b2	3/9/2013	2012-2013	96	85
NYK	UTA	NYK	UTA	52f310b31b343268116793b3	3/9/2013	2012-2013	113	84
PHO	HOU	PHO	HOU	52f310b41b343268116793b4	3/9/2013	2012-2013	107	105
WAS	CHA	WAS	CHA	52f310b61b343268116793b5	3/9/2013	2012-2013	104	87
LAC	DET	LAC	DET	52f310b71b343268116793b6	3/10/2013	2012-2013	129	97
LAL	CHI	LAL	CHI	52f310b81b343268116793b7	3/10/2013	2012-2013	90	81
MIA	IND	MIA	IND	52f310b91b343268116793b8	3/10/2013	2012-2013	105	91
MIN	DAL	DAL	MIN	52f310ba1b343268116793b9	3/10/2013	2012-2013	77	100
NOH	POR	NOH	POR	52f310bb1b343268116793ba	3/10/2013	2012-2013	98	96
OKC	BOS	OKC	BOS	52f310bc1b343268116793bb	3/10/2013	2012-2013	91	79
ORL	PHI	ORL	PHI	52f310bd1b343268116793bc	3/10/2013	2012-2013	99	91
SAC	MIL	MIL	SAC	52f310be1b343268116793bd	3/10/2013	2012-2013	113	115
TOR	CLE	TOR	CLE	52f310c01b343268116793be	3/10/2013	2012-2013	100	96
PHI	BRK	PHI	BRK	52f310c21b343268116793c0	3/11/2013	2012-2013	106	97
PHO	DEN	DEN	PHO	52f310c31b343268116793c1	3/11/2013	2012-2013	93	108
SAS	OKC	SAS	OKC	52f310c51b343268116793c2	3/11/2013	2012-2013	105	93
UTA	DET	UTA	DET	52f310c61b343268116793c3	3/11/2013	2012-2013	103	90
BRK	NOH	BRK	NOH	52f310c81b343268116793c4	3/12/2013	2012-2013	108	98
CHA	BOS	CHA	BOS	52f310ca1b343268116793c5	3/12/2013	2012-2013	100	74
CLE	WAS	CLE	WAS	52f310cc1b343268116793c6	3/12/2013	2012-2013	95	90
MIA	ATL	MIA	ATL	52f310ce1b343268116793c7	3/12/2013	2012-2013	98	81
MIL	DAL	DAL	MIL	52f310cf1b343268116793c8	3/12/2013	2012-2013	108	115
MIN	SAS	MIN	SAS	52f310d11b343268116793c9	3/12/2013	2012-2013	107	83
ORL	LAL	LAL	ORL	52f310d21b343268116793ca	3/12/2013	2012-2013	97	106
POR	MEM	MEM	POR	52f310d41b343268116793cb	3/12/2013	2012-2013	97	102
ATL	LAL	ATL	LAL	52f310d51b343268116793cc	3/13/2013	2012-2013	96	92
BOS	TOR	BOS	TOR	52f310d61b343268116793cd	3/13/2013	2012-2013	112	88
DEN	NYK	DEN	NYK	52f310d81b343268116793ce	3/13/2013	2012-2013	117	94
GSW	DET	GSW	DET	52f310d91b343268116793cf	3/13/2013	2012-2013	105	97
HOU	PHO	HOU	PHO	52f310da1b343268116793d0	3/13/2013	2012-2013	111	81
CHA	SAC	SAC	CHA	52f30f561b34326811679261	1/19/2013	2012-2013	93	97
CHI	MEM	MEM	CHI	52f30f571b34326811679262	1/19/2013	2012-2013	82	85
LAC	WAS	LAC	WAS	52f30f581b34326811679263	1/19/2013	2012-2013	94	87
MIN	HOU	MIN	HOU	52f30f591b34326811679264	1/19/2013	2012-2013	92	79
NOH	GSW	GSW	NOH	52f30f5a1b34326811679265	1/19/2013	2012-2013	112	116
POR	MIL	MIL	POR	52f30f5b1b34326811679266	1/19/2013	2012-2013	104	110
GSW	OKC	GSW	OKC	52f30f6d1b3432681167927b	1/23/2013	2012-2013	104	99
HOU	DEN	DEN	HOU	52f30f6e1b3432681167927c	1/23/2013	2012-2013	95	105
MEM	LAL	MEM	LAL	52f30f6f1b3432681167927d	1/23/2013	2012-2013	106	93
MIA	TOR	MIA	TOR	52f30f701b3432681167927e	1/23/2013	2012-2013	123	116
MIN	BRK	BRK	MIN	52f30f701b3432681167927f	1/23/2013	2012-2013	83	91
POR	IND	POR	IND	52f30f721b34326811679280	1/23/2013	2012-2013	100	80
SAC	PHO	PHO	SAC	52f30f731b34326811679281	1/23/2013	2012-2013	96	106
SAS	NOH	SAS	NOH	52f30f741b34326811679282	1/23/2013	2012-2013	106	102
UTA	WAS	UTA	WAS	52f30f751b34326811679283	1/23/2013	2012-2013	92	88
BOS	NYK	NYK	BOS	52f30f751b34326811679284	1/24/2013	2012-2013	86	89
ORL	TOR	TOR	ORL	52f30f761b34326811679285	1/24/2013	2012-2013	95	97
PHO	LAC	PHO	LAC	52f30f771b34326811679286	1/24/2013	2012-2013	93	88
ATL	BOS	ATL	BOS	52f30f781b34326811679287	1/25/2013	2012-2013	123	111
CHI	GSW	CHI	GSW	52f30f791b34326811679288	1/25/2013	2012-2013	103	87
CLE	MIL	CLE	MIL	52f30f7a1b34326811679289	1/25/2013	2012-2013	113	108
DAL	SAS	SAS	DAL	52f30f7b1b3432681167928a	1/25/2013	2012-2013	107	113
LAL	OKC	LAL	OKC	52f30f8d1b3432681167929e	1/27/2013	2012-2013	105	96
MEM	NOH	NOH	MEM	52f30f8e1b3432681167929f	1/27/2013	2012-2013	83	91
NYK	ATL	NYK	ATL	52f30f8f1b343268116792a0	1/27/2013	2012-2013	106	104
ORL	DET	DET	ORL	52f30f8f1b343268116792a1	1/27/2013	2012-2013	102	104
BRK	ORL	BRK	ORL	52f30f901b343268116792a2	1/28/2013	2012-2013	97	77
CHI	CHA	CHI	CHA	52f30f911b343268116792a3	1/28/2013	2012-2013	93	85
DEN	IND	DEN	IND	52f30f921b343268116792a4	1/28/2013	2012-2013	102	101
PHI	MEM	MEM	PHI	52f30f931b343268116792a5	1/28/2013	2012-2013	100	103
TOR	GSW	GSW	TOR	52f30f941b343268116792a6	1/28/2013	2012-2013	102	114
UTA	HOU	HOU	UTA	52f30f951b343268116792a7	1/28/2013	2012-2013	80	125
WAS	SAC	SAC	WAS	52f30f961b343268116792a8	1/28/2013	2012-2013	94	96
CLE	GSW	GSW	CLE	52f30f961b343268116792a9	1/29/2013	2012-2013	95	108
DET	MIL	MIL	DET	52f30f971b343268116792aa	1/29/2013	2012-2013	90	117
LAL	NOH	LAL	NOH	52f30f981b343268116792ab	1/29/2013	2012-2013	111	106
POR	DAL	POR	DAL	52f30f991b343268116792ac	1/29/2013	2012-2013	106	104
ATL	TOR	ATL	TOR	52f30f9a1b343268116792ad	1/30/2013	2012-2013	93	92
BOS	SAC	BOS	SAC	52f30f9b1b343268116792ae	1/30/2013	2012-2013	99	81
BRK	MIA	MIA	BRK	52f30f9c1b343268116792af	1/30/2013	2012-2013	85	105
DEN	HOU	DEN	HOU	52f30f9d1b343268116792b0	1/30/2013	2012-2013	118	110
IND	DET	IND	DET	52f30f9e1b343268116792b1	1/30/2013	2012-2013	98	79
MIL	CHI	CHI	MIL	52f30f9f1b343268116792b2	1/30/2013	2012-2013	88	104
MIN	LAC	LAC	MIN	52f30fa01b343268116792b3	1/30/2013	2012-2013	90	96
PHI	WAS	PHI	WAS	52f30fa31b343268116792b5	1/30/2013	2012-2013	92	84
IND	MIN	IND	MIN	52f310dc1b343268116793d1	3/13/2013	2012-2013	107	91
LAC	MEM	MEM	LAC	52f310dd1b343268116793d2	3/13/2013	2012-2013	85	96
BRK	ATL	ATL	BRK	52f310fb1b343268116793e9	3/17/2013	2012-2013	93	105
ATL	MIL	ATL	MIL	52f311151b34326811679400	3/20/2013	2012-2013	98	90
CHA	TOR	CHA	TOR	52f311161b34326811679401	3/20/2013	2012-2013	107	101
CLE	MIA	MIA	CLE	52f311171b34326811679402	3/20/2013	2012-2013	95	98
DAL	BRK	BRK	DAL	52f311181b34326811679403	3/20/2013	2012-2013	96	113
HOU	UTA	HOU	UTA	52f311191b34326811679404	3/20/2013	2012-2013	100	93
LAC	PHI	LAC	PHI	52f3111a1b34326811679405	3/20/2013	2012-2013	101	72
MEM	OKC	MEM	OKC	52f3111b1b34326811679406	3/20/2013	2012-2013	90	89
NOH	BOS	NOH	BOS	52f3111c1b34326811679407	3/20/2013	2012-2013	87	86
NYK	ORL	NYK	ORL	52f3111d1b34326811679408	3/20/2013	2012-2013	106	94
PHO	WAS	WAS	PHO	52f3111e1b34326811679409	3/20/2013	2012-2013	79	88
SAS	GSW	SAS	GSW	52f3111f1b3432681167940a	3/20/2013	2012-2013	104	93
CHI	POR	POR	CHI	52f3111f1b3432681167940b	3/21/2013	2012-2013	89	99
DEN	PHI	DEN	PHI	52f311201b3432681167940c	3/21/2013	2012-2013	101	100
SAC	MIN	SAC	MIN	52f311211b3432681167940d	3/21/2013	2012-2013	101	98
ATL	POR	POR	ATL	52f311231b3432681167940e	3/22/2013	2012-2013	93	104
DAL	BOS	DAL	BOS	52f311241b3432681167940f	3/22/2013	2012-2013	104	94
HOU	CLE	HOU	CLE	52f311251b34326811679410	3/22/2013	2012-2013	116	78
IND	MIL	IND	MIL	52f311261b34326811679411	3/22/2013	2012-2013	102	78
LAL	WAS	WAS	LAL	52f311271b34326811679412	3/22/2013	2012-2013	100	103
NOH	MEM	NOH	MEM	52f311291b34326811679414	3/22/2013	2012-2013	90	83
SAS	UTA	SAS	UTA	52f3112d1b34326811679417	3/22/2013	2012-2013	104	97
TOR	NYK	NYK	TOR	52f3112e1b34326811679418	3/22/2013	2012-2013	94	99
CHA	DET	DET	CHA	52f3112f1b34326811679419	3/23/2013	2012-2013	91	92
CHI	IND	CHI	IND	52f311301b3432681167941a	3/23/2013	2012-2013	87	84
DEN	SAC	DEN	SAC	52f311301b3432681167941b	3/23/2013	2012-2013	101	95
GSW	WAS	GSW	WAS	52f311311b3432681167941c	3/23/2013	2012-2013	101	92
LAC	BRK	LAC	BRK	52f311321b3432681167941d	3/23/2013	2012-2013	101	95
MEM	BOS	MEM	BOS	52f311331b3432681167941e	3/23/2013	2012-2013	110	106
NYK	TOR	NYK	TOR	52f311341b3432681167941f	3/23/2013	2012-2013	110	84
DAL	UTA	DAL	UTA	52f311351b34326811679420	3/24/2013	2012-2013	113	108
HOU	SAS	HOU	SAS	52f311361b34326811679421	3/24/2013	2012-2013	96	95
MIA	CHA	MIA	CHA	52f311371b34326811679422	3/24/2013	2012-2013	109	77
MIL	ATL	ATL	MIL	52f311371b34326811679423	3/24/2013	2012-2013	99	104
MIN	CHI	CHI	MIN	52f311381b34326811679424	3/24/2013	2012-2013	97	104
OKC	POR	OKC	POR	52f311391b34326811679425	3/24/2013	2012-2013	103	83
PHO	BRK	BRK	PHO	52f3113a1b34326811679426	3/24/2013	2012-2013	100	102
SAC	PHI	PHI	SAC	52f3113b1b34326811679427	3/24/2013	2012-2013	103	117
GSW	LAL	GSW	LAL	52f3113c1b34326811679428	3/25/2013	2012-2013	109	103
IND	ATL	IND	ATL	52f3113d1b34326811679429	3/25/2013	2012-2013	100	94
NOH	DEN	NOH	DEN	52f3113e1b3432681167942a	3/25/2013	2012-2013	110	86
ORL	MIA	MIA	ORL	52f311401b3432681167942b	3/25/2013	2012-2013	94	108
UTA	PHI	UTA	PHI	52f311421b3432681167942c	3/25/2013	2012-2013	107	91
WAS	MEM	WAS	MEM	52f311441b3432681167942d	3/25/2013	2012-2013	107	94
PHO	LAL	PHO	LAL	52f30fa41b343268116792b6	1/30/2013	2012-2013	92	86
SAS	CHA	SAS	CHA	52f30fa51b343268116792b7	1/30/2013	2012-2013	102	78
UTA	NOH	UTA	NOH	52f30fa71b343268116792b8	1/30/2013	2012-2013	104	99
GSW	DAL	GSW	DAL	52f30faa1b343268116792b9	1/31/2013	2012-2013	100	97
OKC	MEM	OKC	MEM	52f30fac1b343268116792ba	1/31/2013	2012-2013	106	89
BOS	ORL	BOS	ORL	52f30fad1b343268116792bb	2/1/2013	2012-2013	97	84
BRK	CHI	BRK	CHI	52f30fae1b343268116792bc	2/1/2013	2012-2013	93	89
DEN	NOH	DEN	NOH	52f30faf1b343268116792bd	2/1/2013	2012-2013	113	98
DET	CLE	DET	CLE	52f30fb01b343268116792be	2/1/2013	2012-2013	117	99
IND	MIA	IND	MIA	52f30fb21b343268116792bf	2/1/2013	2012-2013	102	89
MEM	WAS	MEM	WAS	52f30fb31b343268116792c0	2/1/2013	2012-2013	85	76
MIN	LAL	LAL	MIN	52f30fb41b343268116792c1	2/1/2013	2012-2013	100	111
NYK	MIL	NYK	MIL	52f30fb51b343268116792c2	2/1/2013	2012-2013	96	86
PHI	SAC	PHI	SAC	52f30fb61b343268116792c3	2/1/2013	2012-2013	89	80
PHO	DAL	DAL	PHO	52f30fb71b343268116792c4	2/1/2013	2012-2013	99	109
TOR	LAC	TOR	LAC	52f30fb81b343268116792c5	2/1/2013	2012-2013	98	73
UTA	POR	UTA	POR	52f30fb91b343268116792c6	2/1/2013	2012-2013	86	77
CLE	OKC	CLE	OKC	52f30fbb1b343268116792c8	2/2/2013	2012-2013	115	110
DAL	POR	DAL	POR	52f30fd51b343268116792e2	2/6/2013	2012-2013	105	99
DET	BRK	BRK	DET	52f30fd61b343268116792e3	2/6/2013	2012-2013	90	93
MIA	HOU	MIA	HOU	52f30fd71b343268116792e4	2/6/2013	2012-2013	114	108
MIN	SAS	SAS	MIN	52f30fda1b343268116792e5	2/6/2013	2012-2013	94	104
NOH	PHO	NOH	PHO	52f30fdb1b343268116792e6	2/6/2013	2012-2013	93	84
OKC	GSW	OKC	GSW	52f30fdc1b343268116792e7	2/6/2013	2012-2013	119	98
ORL	LAC	LAC	ORL	52f30fdd1b343268116792e8	2/6/2013	2012-2013	76	86
PHI	IND	IND	PHI	52f30fde1b343268116792e9	2/6/2013	2012-2013	69	88
TOR	BOS	BOS	TOR	52f30fdf1b343268116792ea	2/6/2013	2012-2013	95	99
